CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,_DistrictID,_SubheadName
100,800190144202300001,202300001,2023-05-25,504,144,8,2,1,2,1,7,2023-05-14 08:53:47,2023-05-14 09:00:47,2023-05-25 16:08:47,14.239652,76.112257,Complainant reported Attempt to Murder at Chitradurga Layout on 14/05/2023. Statement recorded. Investigation initiated.,19,Attempt to Murder
101,100050063202200001,202200001,2022-01-24,372,63,1,1,6,16,2,9,2022-01-23 01:41:24,2022-01-23 03:33:24,2022-01-24 15:56:24,17.419147,76.974496,"Victim received call claiming to be from TRAI. Threatened mobile disconnection. Rs 50,000 transferred.",5,Cyber Fraud
102,100120115202400001,202400001,2024-11-19,1657,115,1,2,5,15,1,3,2024-10-21 23:29:03,2024-10-22 00:59:03,2024-11-19 18:17:03,16.482763,77.607351,FIR registered based on complaint. Accused identified. Further investigation in progress.,12,Atrocity (SC/ST Act)
103,100050064202300001,202300001,2023-02-02,225,64,1,2,1,4,3,4,2023-02-02 16:44:06,2023-02-02 19:21:06,2023-02-02 10:12:06,16.985283,76.599844,Complainant reported Simple Assault at Kalaburagi Market on 02/02/2023. Statement recorded. Investigation initiated.,5,Simple Assault
104,100110111202400001,202400001,2024-12-02,43,111,1,2,2,6,2,10,2024-11-29 06:49:38,2024-11-29 07:22:38,2024-12-02 06:40:38,15.268159,77.049846,"Suspects gained entry through rear window by breaking iron grills. House was locked, owners were outstation.",11,House Burglary
105,400190146202200001,202200001,2022-12-02,1988,146,4,2,7,19,1,5,2022-11-13 23:09:46,2022-11-14 01:24:46,2022-12-02 11:05:46,14.353862,77.361183,Complainant reported NDPS Trafficking at Chitradurga Circle on 13/11/2022. Statement recorded. Investigation initiated.,19,NDPS Trafficking
106,100010010202300001,202300001,2023-01-27,171,10,1,2,4,13,4,10,2023-01-19 11:41:30,2023-01-19 12:40:30,2023-01-27 09:49:30,13.114323,77.878491,Complainant reported Cheating at Bangalore Urban Main Road on 19/01/2023. Statement recorded. Investigation initiated.,1,Cheating
107,400010029202200001,202200001,2022-07-17,918,29,4,2,4,13,2,7,2022-07-14 19:15:56,2022-07-14 20:55:56,2022-07-17 14:03:56,13.2101,77.757448,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Cheating
108,100080090202400001,202400001,2024-08-07,187,90,1,2,3,12,3,2,2024-08-05 08:43:17,2024-08-05 08:53:17,2024-08-07 07:39:17,13.851083,75.757842,FIR registered based on complaint. Accused identified. Further investigation in progress.,8,Sexual Assault
109,400030051202300001,202300001,2023-03-05,1861,51,4,2,1,2,1,1,2023-02-28 14:09:36,2023-02-28 16:39:36,2023-03-05 14:30:36,12.102594,76.580195,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Attempt to Murder
110,100090097202300002,202300002,2023-07-16,534,97,1,2,2,5,4,5,2023-06-22 18:48:13,2023-06-22 19:58:13,2023-07-16 20:03:13,15.337559,75.028269,Two-wheeler was parked near Dharwad Main Road. Ignition bypassed using duplicate key. Vehicle stolen between 16:00 and 23:00.,9,Vehicle Theft
111,100060077202200001,202200001,2022-05-18,241,77,1,2,3,12,2,5,2022-05-12 08:50:53,2022-05-12 10:40:53,2022-05-18 10:00:53,13.492765,74.389184,Complainant reported Sexual Assault at Dakshina Kannada Circle on 12/05/2022. Statement recorded. Investigation initiated.,6,Sexual Assault
112,400140129202300001,202300001,2023-02-14,1340,129,4,2,4,14,1,6,2023-01-20 17:15:10,2023-01-20 17:54:10,2023-02-14 14:19:10,12.693365,76.491921,Complainant reported Fraud at Mandya Market on 20/01/2023. Statement recorded. Investigation initiated.,14,Fraud
113,100090094202300002,202300002,2023-02-19,1724,94,1,2,4,14,2,5,2023-01-27 16:24:18,2023-01-27 18:53:18,2023-02-19 21:19:18,15.340917,75.280038,FIR registered based on complaint. Accused identified. Further investigation in progress.,9,Fraud
114,400070082202200001,202200001,2022-05-03,303,82,4,2,3,12,1,6,2022-05-03 11:34:57,2022-05-03 11:41:57,2022-05-03 20:15:57,13.35397,76.831564,Complainant reported Sexual Assault at Tumakuru Bus Stand on 03/05/2022. Statement recorded. Investigation initiated.,7,Sexual Assault
115,100080089202300002,202300002,2023-01-08,571,89,1,2,2,7,1,9,2023-01-05 20:17:08,2023-01-05 21:08:08,2023-01-08 04:50:08,13.751074,75.737999,"Two suspects on a red Splendor motorcycle targeted lone elderly female walkers near Shivamogga Main Road, snatched gold chain from behind and fled.",8,Chain Snatching
116,300070085202200001,202200001,2022-12-18,1754,85,3,2,3,12,2,6,2022-11-20 22:01:41,2022-11-20 22:13:41,2022-12-18 02:05:41,13.155308,77.155115,Complainant reported Sexual Assault at Tumakuru Bus Stand on 20/11/2022. Statement recorded. Investigation initiated.,7,Sexual Assault
117,100180141202300001,202300001,2023-02-08,1618,141,1,2,2,5,1,1,2023-01-18 11:41:50,2023-01-18 14:39:50,2023-02-08 12:36:50,12.348893,75.644,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,18,Vehicle Theft
118,300020033202400001,202400001,2024-09-30,267,33,3,2,4,13,1,6,2024-09-01 21:48:44,2024-09-02 00:34:44,2024-09-30 01:38:44,13.642986,77.75548,FIR registered based on complaint. Accused identified. Further investigation in progress.,2,Cheating
119,300080093202200001,202200001,2022-07-06,949,93,3,2,5,15,2,2,2022-06-29 18:36:31,2022-06-29 19:12:31,2022-07-06 06:45:31,13.423614,75.614714,FIR registered based on complaint. Accused identified. Further investigation in progress.,8,Atrocity (SC/ST Act)
120,400120116202300001,202300001,2023-01-18,1707,116,4,1,2,6,1,8,2022-12-26 13:23:17,2022-12-26 16:05:17,2023-01-18 08:26:17,16.046553,77.557008,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,12,House Burglary
121,100070080202300001,202300001,2023-12-31,906,80,1,2,8,20,1,2,2023-12-02 14:03:38,2023-12-02 16:29:38,2023-12-31 09:48:38,13.13977,77.072316,Complainant reported Other IPC Offence at Tumakuru Main Road on 02/12/2023. Statement recorded. Investigation initiated.,7,Other IPC Offence
122,100150131202400002,202400002,2024-02-05,1017,131,1,2,7,19,1,4,2024-01-10 19:40:26,2024-01-10 21:36:26,2024-02-05 20:11:26,13.467147,74.958539,FIR registered based on complaint. Accused identified. Further investigation in progress.,15,NDPS Trafficking
123,100040054202400002,202400002,2024-05-29,1351,54,1,2,3,10,1,7,2024-05-03 08:42:02,2024-05-03 11:42:02,2024-05-29 08:45:02,15.549626,74.414075,Complainant reported Eve Teasing at Belagavi Main Road on 03/05/2024. Statement recorded. Investigation initiated.,4,Eve Teasing
124,400010026202300001,202300001,2023-03-05,1717,26,4,2,2,9,2,6,2023-02-18 10:42:46,2023-02-18 12:07:46,2023-03-05 09:48:46,12.852864,77.431268,Complainant reported Pickpocketing at Bangalore Urban Circle on 18/02/2023. Statement recorded. Investigation initiated.,1,Pickpocketing
125,100220156202300001,202300001,2023-08-23,959,156,1,2,2,7,4,2,2023-07-29 20:30:35,2023-07-29 20:46:35,2023-08-23 19:27:35,15.235264,75.505345,"Accused on two-wheeler approached victim near Haveri Bus Stand signal, grabbed gold chain and sped away towards north.",22,Chain Snatching
126,100110113202400001,202400001,2024-06-14,127,113,1,1,2,8,1,1,2024-06-08 18:37:06,2024-06-08 20:04:06,2024-06-14 03:29:06,14.824179,77.150865,Complainant reported Commercial Robbery at Ballari Circle on 08/06/2024. Statement recorded. Investigation initiated.,11,Commercial Robbery
127,100010005202400001,202400001,2024-06-06,284,5,1,2,2,9,2,9,2024-05-09 19:39:33,2024-05-09 21:27:33,2024-06-06 21:48:33,13.502139,77.852716,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Pickpocketing
128,100150130202300001,202300001,2023-06-11,1127,130,1,2,3,11,4,10,2023-05-25 23:39:07,2023-05-26 01:45:07,2023-06-11 19:16:07,12.961058,74.621041,Victim assaulted by husband under influence of alcohol. Neighbours informed police station.,15,Domestic Violence
129,800010011202400001,202400001,2024-06-29,204,11,8,2,6,17,1,5,2024-06-05 21:22:59,2024-06-05 23:31:59,2024-06-29 11:08:59,13.288328,77.417683,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Online Harassment
130,100040059202200001,202200001,2022-05-19,1780,59,1,2,2,5,1,4,2022-05-13 15:24:46,2022-05-13 16:57:46,2022-05-19 07:09:46,15.960655,74.691359,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,4,Vehicle Theft
131,100010023202400001,202400001,2024-06-03,304,23,1,2,3,12,1,9,2024-05-28 10:03:22,2024-05-28 11:42:22,2024-06-03 09:24:22,12.739867,77.579719,Complainant reported Sexual Assault at Bangalore Urban Market on 28/05/2024. Statement recorded. Investigation initiated.,1,Sexual Assault
132,300270171202300001,202300001,2023-01-21,1800,171,3,2,4,14,2,5,2023-01-13 12:55:12,2023-01-13 14:14:12,2023-01-21 06:37:12,12.326583,77.873303,Complainant reported Fraud at Kolar Market on 13/01/2023. Statement recorded. Investigation initiated.,27,Fraud
133,800010011202200001,202200001,2022-12-15,464,11,8,2,4,13,2,9,2022-12-02 12:08:22,2022-12-02 14:47:22,2022-12-15 19:02:22,12.908458,77.282654,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Cheating
134,300190145202400001,202400001,2024-03-16,653,145,3,1,2,8,2,1,2024-03-07 13:40:11,2024-03-07 15:30:11,2024-03-16 13:46:11,14.633203,76.040465,Complainant reported Commercial Robbery at Chitradurga Bus Stand on 07/03/2024. Statement recorded. Investigation initiated.,19,Commercial Robbery
135,100010023202200002,202200002,2022-11-13,213,23,1,2,6,17,2,8,2022-10-30 20:21:06,2022-10-30 22:06:06,2022-11-13 23:10:06,12.861589,77.627285,Complainant reported Online Harassment at Bangalore Urban Layout on 30/10/2022. Statement recorded. Investigation initiated.,1,Online Harassment
136,100060074202200001,202200001,2022-04-23,209,74,1,2,2,6,4,3,2022-04-12 17:03:44,2022-04-12 18:00:44,2022-04-23 14:12:44,13.274418,74.497034,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,6,House Burglary
137,100140129202400001,202400001,2024-11-14,1340,129,1,2,6,16,4,6,2024-11-02 20:50:42,2024-11-02 23:13:42,2024-11-14 06:15:42,12.812591,76.897658,"Victim received call claiming to be from TRAI. Threatened mobile disconnection. Rs 50,000 transferred.",14,Cyber Fraud
138,100030040202200002,202200002,2022-11-19,1032,40,1,2,8,20,4,7,2022-11-12 03:34:41,2022-11-12 05:12:41,2022-11-19 20:48:41,12.050423,76.754926,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Other IPC Offence
139,100010022202200001,202200001,2022-12-01,1132,22,1,2,1,3,2,2,2022-12-01 09:14:02,2022-12-01 09:24:02,2022-12-01 19:24:02,13.021365,77.444546,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Grievous Hurt
140,300020038202200001,202200001,2022-11-24,1335,38,3,1,4,14,1,5,2022-11-19 22:58:12,2022-11-20 00:02:12,2022-11-24 04:05:12,13.124451,77.500672,Complainant reported Fraud at Bangalore Rural Bus Stand on 19/11/2022. Statement recorded. Investigation initiated.,2,Fraud
141,100140126202200001,202200001,2022-04-01,1263,126,1,2,7,19,2,2,2022-03-04 15:46:13,2022-03-04 17:36:13,2022-04-01 20:39:13,12.550179,77.060633,FIR registered based on complaint. Accused identified. Further investigation in progress.,14,NDPS Trafficking
142,100130121202300002,202300002,2023-11-16,1710,121,1,2,2,5,1,10,2023-10-27 19:09:11,2023-10-27 20:40:11,2023-11-16 14:43:11,13.399804,75.790946,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,13,Vehicle Theft
143,100080093202200001,202200001,2022-10-17,346,93,1,2,2,9,4,9,2022-10-16 06:07:24,2022-10-16 08:27:24,2022-10-17 10:01:24,14.463158,75.080078,FIR registered based on complaint. Accused identified. Further investigation in progress.,8,Pickpocketing
144,100300181202400001,202400001,2024-12-14,1109,181,1,2,2,6,4,5,2024-11-21 18:56:00,2024-11-21 19:29:00,2024-12-14 18:47:00,15.318254,76.669479,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,30,House Burglary
145,800150132202200001,202200001,2022-10-26,1002,132,8,2,6,16,1,1,2022-10-26 20:44:45,2022-10-26 23:07:45,2022-10-26 19:36:45,13.411148,74.586425,"Caller posed as KYC officer of HDFC bank. Victim shared OTP and Rs 10,000 was debited.",15,Cyber Fraud
146,100020038202400001,202400001,2024-02-11,1909,38,1,2,3,10,2,7,2024-02-06 19:25:31,2024-02-06 21:19:31,2024-02-11 19:21:31,13.054969,77.47375,Complainant reported Eve Teasing at Bangalore Rural Circle on 06/02/2024. Statement recorded. Investigation initiated.,2,Eve Teasing
147,100250165202200001,202200001,2022-05-11,1636,165,1,2,3,10,1,7,2022-05-11 18:41:11,2022-05-11 20:20:11,2022-05-11 01:07:11,11.778759,77.155601,Complainant reported Eve Teasing at Chamarajanagara Bus Stand on 11/05/2022. Statement recorded. Investigation initiated.,25,Eve Teasing
148,100080092202400001,202400001,2024-09-30,897,92,1,2,5,15,1,5,2024-09-07 21:18:07,2024-09-08 00:13:07,2024-09-30 03:24:07,14.019154,75.394873,Complainant reported Atrocity (SC/ST Act) at Shivamogga Market on 07/09/2024. Statement recorded. Investigation initiated.,8,Atrocity (SC/ST Act)
149,300010006202200001,202200001,2022-08-24,794,6,3,2,4,13,3,9,2022-07-30 21:04:21,2022-07-30 22:44:21,2022-08-24 21:00:21,13.1965,77.671425,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Cheating
150,100040056202400001,202400001,2024-11-12,777,56,1,2,7,19,1,6,2024-11-07 20:36:38,2024-11-07 22:49:38,2024-11-12 14:04:38,16.052916,74.655107,FIR registered based on complaint. Accused identified. Further investigation in progress.,4,NDPS Trafficking
151,100140125202200001,202200001,2022-08-07,1564,125,1,1,1,1,1,10,2022-08-03 15:11:53,2022-08-03 15:35:53,2022-08-07 21:28:53,12.314551,76.755055,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,14,Murder
152,100120119202400001,202400001,2024-06-12,818,119,1,2,1,1,1,1,2024-06-07 06:32:53,2024-06-07 07:27:53,2024-06-12 19:14:53,16.398823,77.496493,Deceased was found with stab wounds near Raichur Bus Stand. Old enmity suspected. Accused identified as relative of victim.,12,Murder
153,100010003202200001,202200001,2022-10-06,1477,3,1,1,4,14,1,10,2022-09-08 21:15:11,2022-09-08 23:40:11,2022-10-06 18:46:11,12.966375,77.623932,Complainant reported Fraud at Bangalore Urban Circle on 08/09/2022. Statement recorded. Investigation initiated.,1,Fraud
154,400310182202400001,202400001,2024-11-11,1543,182,4,1,6,17,1,2,2024-10-12 20:13:51,2024-10-12 21:12:51,2024-11-11 17:46:51,18.229816,77.372007,FIR registered based on complaint. Accused identified. Further investigation in progress.,31,Online Harassment
155,100140126202200002,202200002,2022-12-17,1076,126,1,1,4,13,2,2,2022-11-26 08:34:24,2022-11-26 10:49:24,2022-12-17 11:18:24,12.658574,76.844552,FIR registered based on complaint. Accused identified. Further investigation in progress.,14,Cheating
156,800130124202300001,202300001,2023-02-18,1625,124,8,1,2,8,3,2,2023-02-16 10:39:02,2023-02-16 11:16:02,2023-02-18 20:09:02,12.94888,76.375094,FIR registered based on complaint. Accused identified. Further investigation in progress.,13,Commercial Robbery
157,100150133202400001,202400001,2024-08-08,1968,133,1,2,1,4,2,3,2024-07-21 21:53:34,2024-07-21 22:22:34,2024-08-08 03:25:34,13.547254,74.945477,FIR registered based on complaint. Accused identified. Further investigation in progress.,15,Simple Assault
158,100040059202400002,202400002,2024-08-17,1007,59,1,2,3,11,2,10,2024-08-08 18:04:54,2024-08-08 20:01:54,2024-08-17 00:11:54,16.17607,74.502951,Victim assaulted by husband under influence of alcohol. Neighbours informed police station.,4,Domestic Violence
159,100290176202200001,202200001,2022-06-24,881,176,1,2,8,20,2,9,2022-05-29 10:29:55,2022-05-29 12:46:55,2022-06-24 19:57:55,16.941488,77.060733,Complainant reported Other IPC Offence at Yadgir Layout on 29/05/2022. Statement recorded. Investigation initiated.,29,Other IPC Offence
160,400300179202200001,202200001,2022-09-12,293,179,4,1,2,9,2,5,2022-09-11 23:25:50,2022-09-12 01:12:50,2022-09-12 19:20:50,15.437242,76.489864,FIR registered based on complaint. Accused identified. Further investigation in progress.,30,Pickpocketing
161,100100105202400001,202400001,2024-01-06,1427,105,1,2,2,6,1,6,2024-01-03 21:35:57,2024-01-03 23:08:57,2024-01-06 21:48:57,16.854449,75.858789,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,10,House Burglary
162,100270171202300001,202300001,2023-03-31,1800,171,1,2,8,20,2,8,2023-03-13 11:12:22,2023-03-13 13:09:22,2023-03-31 19:46:22,12.932345,78.6,Complainant reported Other IPC Offence at Kolar Circle on 13/03/2023. Statement recorded. Investigation initiated.,27,Other IPC Offence
163,800030044202300001,202300001,2023-01-27,839,44,8,2,2,7,4,6,2023-01-26 18:25:52,2023-01-26 20:33:52,2023-01-27 13:39:52,12.044296,76.335853,"Two suspects on a white Pulsar motorcycle targeted lone elderly female walkers near Mysuru Market, snatched gold chain from behind and fled.",3,Chain Snatching
164,100280173202200001,202200001,2022-10-08,1330,173,1,1,3,11,1,8,2022-10-01 00:13:50,2022-10-01 03:00:50,2022-10-08 20:42:50,13.005228,77.479816,Victim assaulted by husband under influence of alcohol. Neighbours informed police station.,28,Domestic Violence
165,100100103202200001,202200001,2022-08-02,10,103,1,1,1,1,1,3,2022-07-10 11:22:12,2022-07-10 12:22:12,2022-08-02 02:26:12,16.98623,75.867086,Deceased was found with stab wounds near Vijayapura Market. Old enmity suspected. Accused identified as relative of victim.,10,Murder
166,100100102202400001,202400001,2024-06-26,309,102,1,1,4,14,2,8,2024-05-31 08:22:47,2024-05-31 09:02:47,2024-06-26 22:05:47,16.827138,75.485686,FIR registered based on complaint. Accused identified. Further investigation in progress.,10,Fraud
167,300080089202400001,202400001,2024-01-03,1026,89,3,2,2,9,1,8,2023-12-28 13:22:58,2023-12-28 14:03:58,2024-01-03 15:06:58,13.948851,75.39881,Complainant reported Pickpocketing at Shivamogga Layout on 28/12/2023. Statement recorded. Investigation initiated.,8,Pickpocketing
