CSID,CaseMasterID,csdate,cstype,PolicePersonID
863,3050,2023-07-16,A,1874
864,3054,2025-01-23,A,1698
865,3056,2024-11-05,B,1156
866,3060,2024-06-03,A,352
867,3061,2025-07-12,A,797
868,3066,2024-03-20,B,628
869,3069,2022-10-20,A,1498
870,3071,2022-05-14,A,1761
871,3073,2024-01-06,A,1445
872,3079,2022-09-04,B,1847
873,3085,2023-07-14,B,1808
874,3091,2023-11-14,A,792
875,3098,2023-11-30,A,313
876,3101,2024-05-15,A,882
877,3109,2022-05-18,C,1408
878,3115,2022-05-19,A,1120
879,3117,2024-04-28,A,1387
880,3125,2025-01-28,A,307
881,3127,2023-05-31,A,357
882,3128,2022-12-01,A,1410
883,3130,2024-05-25,A,846
884,3132,2024-02-26,A,1091
885,3135,2023-09-04,C,290
886,3144,2022-09-26,A,1115
887,3145,2023-05-28,A,158
888,3147,2023-12-10,A,912
889,3150,2024-10-20,A,268
890,3153,2023-09-11,A,1024
891,3164,2023-09-28,A,1735
892,3169,2023-05-23,A,1276
893,3178,2025-11-11,A,956
894,3188,2024-12-22,A,427
895,3190,2023-10-04,A,229
896,3191,2024-07-15,A,1788
897,3192,2024-02-15,A,319
898,3193,2024-10-05,A,1971
899,3194,2023-02-12,A,855
900,3198,2023-11-11,A,1781
901,3200,2025-04-04,A,1317
902,3204,2022-11-10,A,1020
903,3212,2024-02-22,A,1183
904,3214,2023-09-12,A,464
905,3219,2022-08-23,A,2
906,3222,2025-01-12,C,1080
907,3223,2024-06-21,C,346
908,3224,2023-04-12,C,611
909,3225,2023-04-11,A,1187
910,3226,2025-02-06,C,1645
911,3227,2023-04-21,A,1853
912,3228,2024-08-28,A,1590
913,3230,2023-03-28,A,172
914,3232,2022-09-12,A,1406
915,3235,2024-11-20,A,324
916,3237,2024-02-13,C,1869
917,3240,2024-07-05,A,1802
918,3246,2024-11-04,C,556
919,3250,2023-09-07,A,1947
920,3252,2024-11-20,A,1762
921,3259,2025-04-09,A,1758
922,3262,2024-12-22,C,610
923,3264,2025-05-18,A,475
924,3265,2023-05-01,A,800
925,3270,2024-08-04,C,705
926,3277,2022-06-27,A,584
927,3284,2022-06-21,A,1251
928,3286,2023-11-26,A,876
929,3290,2022-12-24,A,1708
930,3292,2023-05-27,A,405
931,3294,2022-08-06,C,1744
932,3296,2024-12-24,B,1752
933,3299,2022-04-03,A,664
934,3300,2023-08-19,C,1056
935,3301,2025-05-17,C,727
936,3310,2022-08-16,B,1607
937,3318,2024-06-13,A,1059
938,3319,2023-08-09,A,1614
939,3326,2023-04-27,A,1199
940,3334,2025-10-01,A,1925
941,3343,2024-09-17,A,894
942,3347,2025-02-13,C,1170
943,3348,2025-01-10,C,517
944,3352,2024-06-11,A,1536
945,3357,2022-09-05,A,465
946,3360,2024-12-11,C,1282
947,3361,2023-02-22,A,140
948,3362,2024-02-26,C,1458
949,3368,2023-06-23,A,1484
950,3371,2023-01-06,A,961
951,3373,2025-06-01,C,631
952,3381,2023-06-30,A,145
953,3382,2023-12-24,A,624
954,3388,2024-06-22,A,1628
955,3402,2024-10-14,A,891
956,3410,2024-11-21,C,186
957,3414,2023-10-22,A,1721
958,3416,2024-05-03,A,351
959,3418,2023-11-08,C,1127
960,3422,2024-07-15,A,774
961,3424,2023-01-10,A,527
962,3428,2025-04-16,A,1298
963,3429,2025-01-15,A,535
964,3433,2023-01-25,A,1513
965,3436,2023-05-19,A,542
966,3439,2022-08-26,A,454
967,3442,2024-09-24,A,565
968,3445,2023-05-06,A,1132
969,3449,2022-11-24,A,1481
970,3450,2024-05-27,A,691
971,3457,2023-03-20,A,1474
972,3472,2022-08-15,A,415
973,3477,2023-02-01,C,1082
974,3484,2024-06-27,C,392
975,3486,2024-02-17,C,267
976,3490,2024-08-30,C,930
977,3494,2023-06-23,A,607
978,3495,2023-06-09,B,417
979,3497,2024-04-27,A,583
980,3503,2022-08-07,A,1179
981,3506,2023-02-02,A,937
982,3508,2024-12-09,A,294
983,3509,2025-08-02,C,1971
984,3510,2025-06-14,C,1600
985,3512,2023-09-11,A,1717
986,3513,2025-05-25,A,1663
987,3519,2025-04-22,A,584
988,3523,2022-10-05,C,173
989,3524,2023-06-07,A,1399
990,3527,2023-09-14,A,249
991,3528,2023-04-07,A,630
992,3529,2024-10-08,A,10
993,3530,2022-10-30,C,809
994,3538,2024-05-15,A,1328
995,3539,2024-09-22,C,201
996,3540,2024-05-19,A,1523
997,3544,2025-02-25,A,179
998,3548,2024-06-15,B,1644
999,3549,2025-02-12,C,609
1000,3550,2024-04-05,A,1416
1001,3553,2023-06-23,B,181
1002,3554,2024-02-10,A,980
1003,3556,2025-08-28,A,1892
1004,3558,2022-10-29,B,241
1005,3560,2023-04-13,A,574
1006,3565,2024-11-05,A,1694
1007,3570,2023-01-30,A,578
1008,3571,2024-07-24,A,1088
1009,3573,2024-09-22,C,1311
1010,3577,2022-09-04,A,431
1011,3579,2023-12-25,B,429
1012,3585,2022-05-25,C,916
1013,3587,2023-03-02,A,1960
1014,3593,2024-11-20,A,1495
1015,3596,2022-08-04,A,1281
1016,3599,2023-08-29,C,1808
1017,3600,2023-01-06,C,107
1018,3601,2023-03-14,A,1726
1019,3608,2023-01-09,A,620
1020,3612,2022-07-03,A,211
1021,3615,2023-08-13,A,1032
1022,3625,2024-03-13,A,405
1023,3626,2024-01-22,A,128
1024,3629,2024-03-03,A,98
1025,3630,2024-04-11,B,819
1026,3631,2025-03-04,A,1961
1027,3636,2022-10-17,A,248
1028,3637,2025-05-17,A,1674
1029,3638,2023-05-29,A,483
1030,3641,2022-10-06,C,351
1031,3649,2025-03-03,C,1490
1032,3650,2023-02-18,A,1354
1033,3652,2024-11-24,A,1118
1034,3653,2024-05-08,C,804
1035,3656,2025-10-31,A,54
1036,3657,2024-11-27,A,174
1037,3659,2022-12-13,A,38
1038,3666,2023-05-04,A,1008
1039,3668,2022-08-14,A,1552
1040,3670,2023-10-09,C,883
1041,3676,2024-09-29,A,1346
1042,3679,2023-05-10,B,1835
1043,3680,2022-12-27,B,1623
1044,3681,2024-09-29,C,991
1045,3682,2025-05-10,A,1792
1046,3683,2023-03-27,B,1457
1047,3694,2024-05-07,B,1343
1048,3697,2024-07-28,A,893
1049,3698,2022-10-29,A,1637
1050,3699,2025-02-24,A,1359
1051,3704,2022-12-15,A,1356
1052,3710,2025-06-06,C,1683
1053,3715,2023-01-16,A,2
1054,3716,2023-08-09,A,1979
1055,3720,2024-03-14,A,57
1056,3721,2023-09-25,A,1978
1057,3722,2024-07-01,C,1680
1058,3723,2024-11-14,A,1483
1059,3729,2023-03-20,A,1839
1060,3733,2023-07-24,B,920
1061,3737,2025-09-20,C,569
1062,3743,2024-07-02,A,203
1063,3751,2022-07-28,C,893
1064,3752,2025-06-20,A,731
1065,3754,2024-08-23,A,1762
1066,3758,2025-04-30,A,290
1067,3760,2024-01-31,A,490
1068,3761,2024-04-02,A,892
1069,3775,2024-05-15,A,74
1070,3777,2025-02-08,B,1613
1071,3790,2023-01-11,C,1476
1072,3792,2024-05-13,A,1655
1073,3793,2024-02-24,A,1270
1074,3800,2023-05-19,A,707
1075,3802,2023-09-30,A,746
1076,3804,2025-02-04,A,1945
1077,3805,2024-04-05,A,871
1078,3813,2023-12-07,A,707
1079,3815,2023-05-01,C,1463
1080,3816,2023-11-03,C,1196
1081,3819,2025-07-02,C,720
1082,3825,2023-09-28,C,1138
1083,3834,2024-07-30,A,97
1084,3835,2024-12-02,A,1662
1085,3845,2024-07-16,A,1308
1086,3847,2023-03-11,A,1613
1087,3848,2023-03-24,A,1071
1088,3850,2023-09-08,A,374
1089,3859,2024-03-20,A,1493
1090,3861,2024-08-19,C,544
1091,3864,2023-12-05,B,748
1092,3865,2024-10-06,A,730
1093,3869,2022-07-31,C,214
1094,3871,2024-08-17,B,1868
1095,3872,2024-08-15,A,354
1096,3873,2023-02-09,A,849
1097,3882,2022-08-14,A,1767
1098,3886,2025-06-05,A,723
1099,3887,2023-01-22,A,81
1100,3891,2023-10-30,A,1148
1101,3895,2023-02-05,A,848
1102,3898,2023-03-06,A,730
1103,3899,2024-12-30,C,1793
1104,3900,2023-09-26,A,1858
1105,3901,2024-02-06,A,743
1106,3902,2023-02-08,A,403
1107,3910,2024-08-29,A,715
1108,3918,2024-06-11,A,1744
1109,3922,2024-04-12,A,1656
1110,3924,2022-06-26,B,121
1111,3927,2022-09-23,A,1277
1112,3928,2024-04-02,A,1366
1113,3936,2024-12-31,A,636
1114,3942,2025-07-01,C,1594
1115,3946,2023-11-24,A,1545
1116,3949,2023-01-13,A,1687
1117,3952,2023-09-17,A,1424
1118,3954,2025-07-03,A,1449
1119,3957,2024-03-05,A,293
1120,3958,2022-08-04,A,1633
1121,3959,2024-10-24,A,1459
1122,3963,2025-04-26,A,1132
1123,3965,2023-01-31,A,153
1124,3970,2022-11-17,C,434
1125,3971,2024-12-26,A,968
1126,3974,2023-10-28,A,1557
1127,3977,2023-03-24,A,743
1128,3979,2023-02-08,A,1481
1129,3982,2024-03-26,A,1719
1130,3986,2022-10-09,C,673
1131,3989,2024-01-26,A,418
1132,3990,2024-10-13,C,821
1133,3991,2025-01-15,A,1671
1134,3997,2025-04-01,A,315
1135,3999,2023-04-05,A,1538
1136,4003,2023-05-18,A,1732
1137,4008,2022-12-11,B,878
1138,4021,2024-06-14,C,741
1139,4026,2022-06-14,A,997
1140,4030,2024-12-20,C,193
1141,4032,2023-04-16,B,428
1142,4033,2024-11-10,A,1554
1143,4038,2023-06-09,A,961
1144,4040,2023-05-28,A,670
1145,4041,2024-01-23,A,1754
1146,4042,2023-08-23,C,1474
1147,4043,2023-09-29,A,1222
1148,4045,2025-04-14,A,765
1149,4049,2024-03-11,A,670
1150,4061,2024-04-21,A,839
1151,4074,2024-06-13,C,1053
1152,4077,2022-12-08,A,171
1153,4081,2024-02-26,A,1232
1154,4083,2022-09-07,A,56
1155,4084,2024-08-27,C,871
1156,4085,2023-07-14,C,1580
1157,4092,2023-12-22,A,617
1158,4096,2025-09-17,A,1005
1159,4102,2025-03-02,C,436
1160,4103,2025-06-20,C,1313
1161,4106,2023-03-18,A,1778
1162,4110,2024-06-11,B,1343
1163,4111,2023-05-01,A,1499
1164,4115,2024-04-27,A,1015
1165,4123,2023-11-26,A,882
1166,4125,2023-09-27,A,1447
1167,4127,2024-07-13,A,1864
1168,4129,2025-01-24,C,23
1169,4134,2022-09-27,A,133
1170,4135,2022-09-18,A,1272
1171,4136,2024-09-19,A,1481
1172,4138,2024-02-27,A,863
1173,4141,2023-01-23,A,534
1174,4142,2023-08-28,A,1283
1175,4144,2025-04-28,A,1223
1176,4151,2023-05-31,C,58
1177,4152,2025-02-11,A,574
1178,4158,2025-01-25,A,77
1179,4160,2022-10-30,A,393
1180,4163,2022-08-25,A,1570
1181,4168,2024-08-10,A,1009
1182,4170,2024-08-07,A,1272
1183,4175,2025-01-10,A,1581
1184,4178,2023-04-03,B,308
1185,4181,2023-02-25,B,730
1186,4184,2024-08-03,A,1821
1187,4187,2024-05-17,A,601
1188,4189,2023-07-12,A,1013
1189,4196,2023-08-29,C,441
1190,4208,2022-04-21,A,883
1191,4210,2024-07-18,A,1201
1192,4212,2023-02-06,A,1153
1193,4224,2024-06-14,A,460
1194,4226,2024-07-31,A,707
1195,4229,2023-12-31,A,1863
1196,4233,2024-05-09,A,836
1197,4236,2024-03-12,A,1584
1198,4238,2025-07-31,C,1658
1199,4243,2023-01-03,C,730
1200,4250,2022-06-05,A,179
1201,4254,2024-12-27,A,1780
1202,4257,2024-03-30,A,1262
1203,4258,2025-04-18,A,1668
1204,4265,2024-06-26,C,476
1205,4269,2022-09-20,A,1659
1206,4270,2024-10-24,A,904
1207,4277,2022-10-19,B,1524
1208,4283,2024-09-28,A,850
1209,4285,2023-08-09,A,546
1210,4288,2024-05-12,B,1500
1211,4290,2024-01-16,C,907
1212,4297,2022-09-13,A,1844
1213,4301,2023-12-04,C,1747
1214,4304,2024-04-22,C,1194
1215,4308,2023-09-22,A,715
1216,4309,2022-06-11,A,1055
1217,4310,2024-06-28,A,1887
1218,4311,2023-03-20,A,1414
1219,4316,2023-08-29,B,1713
1220,4321,2024-01-15,C,978
1221,4328,2022-07-05,A,1146
1222,4330,2024-09-05,C,695
1223,4336,2023-02-04,A,573
1224,4339,2022-05-07,A,851
1225,4340,2024-11-05,C,437
1226,4348,2023-08-18,C,809
1227,4351,2024-04-07,A,1706
1228,4355,2022-08-31,A,646
1229,4356,2023-05-21,A,1093
1230,4357,2024-10-19,C,1025
1231,4362,2025-03-28,A,1509
1232,4365,2024-12-05,A,1852
1233,4366,2023-11-07,A,1697
1234,4369,2025-05-27,A,1496
1235,4371,2025-03-08,A,1769
1236,4372,2024-11-08,A,60
1237,4375,2025-06-08,A,1682
1238,4376,2023-01-19,A,128
1239,4384,2024-08-27,A,1313
1240,4385,2023-10-20,A,780
1241,4387,2022-09-04,C,925
1242,4388,2024-10-10,A,1588
1243,4392,2024-10-16,A,1464
1244,4393,2022-12-11,A,866
1245,4398,2024-03-06,B,197
1246,4402,2024-10-06,A,552
1247,4403,2023-02-24,C,732
1248,4404,2024-05-01,A,644
1249,4416,2022-09-15,B,1432
1250,4424,2024-12-30,A,940
1251,4426,2024-02-28,C,677
1252,4427,2024-10-13,A,467
1253,4434,2023-01-03,A,1659
1254,4437,2023-06-30,C,1403
1255,4438,2022-08-26,A,739
1256,4439,2025-03-21,A,490
1257,4445,2025-02-15,C,1847
1258,4447,2022-11-26,A,1510
1259,4448,2024-07-16,C,749
1260,4453,2022-12-06,A,584
1261,4457,2023-12-04,B,166
1262,4458,2023-04-16,A,1887
1263,4460,2024-08-16,B,1637
1264,4461,2025-07-11,C,118
1265,4472,2023-03-09,A,527
1266,4480,2024-01-18,A,1521
1267,4482,2024-03-12,A,592
1268,4486,2023-03-20,A,1239
1269,4490,2023-03-31,A,1471
1270,4491,2025-01-28,A,1517
1271,4493,2023-02-25,C,330
1272,4496,2023-08-20,B,709
1273,4497,2024-12-22,A,1335
1274,4498,2022-09-24,C,1528
1275,4501,2022-11-14,B,1074
1276,4504,2023-12-04,C,599
1277,4510,2023-11-17,C,1643
1278,4511,2024-05-26,A,730
1279,4517,2024-04-16,C,1719
1280,4519,2024-08-08,A,1329
1281,4525,2024-02-16,A,889
1282,4528,2024-04-14,A,750
1283,4536,2024-05-08,A,1984
1284,4538,2025-04-07,C,284
1285,4539,2024-01-27,A,1083
1286,4543,2023-11-15,A,1912
1287,4544,2025-06-05,B,549
1288,4546,2023-12-26,A,1768
1289,4552,2024-11-28,A,875
1290,4553,2024-01-30,A,1634
1291,4555,2024-12-06,A,996
1292,4557,2023-10-31,A,1330
1293,4558,2024-03-04,A,1216
1294,4559,2024-04-11,A,1598
1295,4563,2023-06-29,A,1525
1296,4565,2024-07-21,A,1034
1297,4572,2023-07-16,B,1556
1298,4573,2022-12-21,A,757
1299,4577,2024-07-01,A,1441
1300,4578,2023-06-28,B,1781
1301,4579,2023-12-27,C,237
1302,4580,2023-01-11,B,1244
1303,4589,2023-05-21,B,84
1304,4592,2023-12-19,A,922
1305,4594,2022-05-10,C,404
1306,4598,2025-05-26,A,595
1307,4599,2024-03-30,C,697
1308,4600,2024-08-15,A,1640
1309,4605,2022-12-04,A,1770
1310,4606,2023-01-05,A,1147
1311,4608,2024-06-27,B,746
1312,4613,2022-08-24,A,833
1313,4614,2025-04-03,B,571
1314,4621,2025-07-04,C,562
1315,4622,2022-11-02,A,1780
1316,4625,2023-08-21,A,1286
1317,4628,2025-10-21,A,1587
1318,4635,2022-09-24,A,1136
1319,4641,2024-10-09,A,1530
1320,4645,2022-11-24,C,215
1321,4653,2023-08-30,A,1316
1322,4654,2023-10-15,A,1128
1323,4658,2024-03-04,A,925
1324,4662,2024-02-25,B,862
1325,4664,2025-09-03,C,1646
1326,4667,2025-01-21,A,1638
1327,4668,2025-12-15,A,1407
1328,4670,2023-04-18,A,1985
1329,4671,2025-01-10,A,1157
1330,4675,2023-09-14,A,1918
1331,4679,2024-04-04,C,7
1332,4682,2022-08-10,C,1174
1333,4687,2023-07-17,A,11
1334,4688,2022-10-25,A,1752
1335,4689,2022-11-24,A,1455
1336,4690,2022-08-11,A,253
1337,4693,2023-12-31,C,1637
1338,4697,2022-11-23,A,1767
1339,4706,2025-07-13,A,1828
1340,4708,2025-06-29,B,1625
1341,4711,2023-11-22,A,485
1342,4712,2023-10-16,A,470
1343,4716,2024-09-09,A,882
1344,4728,2023-07-01,A,1068
1345,4732,2023-06-17,A,247
1346,4739,2024-08-20,B,119
1347,4743,2024-11-29,A,51
1348,4746,2024-01-09,A,1481
1349,4750,2023-01-06,A,1491
1350,4752,2024-03-18,A,1935
1351,4754,2022-12-31,A,623
1352,4759,2024-12-13,A,1220
1353,4760,2024-11-29,A,902
1354,4766,2023-05-08,C,518
1355,4770,2023-03-19,B,1934
1356,4773,2023-03-11,A,749
1357,4783,2025-04-24,C,1703
1358,4790,2023-11-15,A,850
1359,4791,2024-01-19,A,723
1360,4803,2024-02-21,C,1952
1361,4806,2023-09-03,A,154
1362,4807,2024-05-01,A,1342
1363,4808,2022-05-01,B,646
1364,4811,2025-03-25,B,722
1365,4812,2023-10-27,A,1549
1366,4819,2024-07-21,A,526
1367,4824,2022-10-22,A,598
1368,4825,2024-06-07,A,1
1369,4832,2022-09-03,A,1249
1370,4837,2022-12-02,A,1654
1371,4839,2024-09-01,C,921
1372,4841,2024-05-14,A,1234
1373,4842,2023-02-11,C,1661
1374,4852,2022-08-28,A,1936
1375,4853,2023-03-22,B,657
1376,4854,2023-12-19,A,756
1377,4855,2024-11-28,B,1145
1378,4856,2023-02-21,A,10
1379,4861,2023-10-24,A,1301
1380,4863,2022-11-14,B,394
1381,4865,2024-12-23,A,961
1382,4867,2022-05-26,A,26
1383,4868,2024-03-09,A,966
1384,4869,2023-02-17,A,1643
1385,4870,2025-02-28,A,1508
1386,4873,2024-02-24,A,137
1387,4883,2024-10-13,A,1822
1388,4884,2023-09-22,A,1209
1389,4885,2025-04-05,C,1465
1390,4890,2023-12-15,B,1170
1391,4891,2024-06-09,B,1940
1392,4895,2024-01-18,A,1723
1393,4901,2022-07-02,A,1561
1394,4902,2022-07-13,A,1622
1395,4903,2023-11-07,C,1060
1396,4908,2024-12-27,A,1180
1397,4909,2023-12-08,C,1211
1398,4910,2022-06-01,B,1468
1399,4911,2023-03-23,C,578
1400,4912,2023-10-12,A,1844
1401,4914,2024-11-23,A,1592
1402,4915,2022-08-27,A,1029
1403,4921,2023-01-10,A,1027
1404,4927,2022-07-02,C,141
1405,4930,2023-10-09,A,160
1406,4934,2023-12-17,A,1162
1407,4938,2022-10-29,A,1442
1408,4941,2022-10-18,A,546
1409,4943,2024-10-22,A,771
1410,4944,2024-05-20,A,583
1411,4947,2022-10-18,C,715
1412,4951,2023-02-09,A,1270
1413,4954,2023-09-23,A,313
1414,4955,2023-12-10,A,504
1415,4956,2023-10-06,A,871
1416,4964,2024-03-22,A,1076
1417,4968,2023-07-13,B,609
1418,4972,2024-01-09,A,1624
1419,4977,2023-07-26,A,226
1420,4980,2024-10-09,A,1021
1421,4981,2022-10-21,A,850
1422,4984,2024-03-28,A,173
1423,4985,2023-07-01,A,433
1424,4987,2024-03-17,A,15
1425,4997,2023-08-09,A,1195
1426,4999,2024-01-20,B,1362
1427,5002,2024-12-27,A,432
1428,5003,2024-11-21,A,1737
1429,5006,2022-09-22,A,145
1430,5007,2023-06-25,A,1459
1431,5010,2024-04-12,B,935
1432,5013,2023-06-14,C,238
1433,5014,2025-03-13,A,581
1434,5015,2023-09-14,C,1723
1435,5019,2022-12-05,A,518
1436,5024,2024-12-25,A,410
1437,5027,2022-12-27,A,1976
1438,5029,2023-02-09,B,633
1439,5031,2025-06-21,A,325
1440,5032,2022-12-11,A,628
1441,5039,2023-02-23,A,17
1442,5043,2024-01-04,A,680
1443,5049,2023-07-08,C,1098
1444,5050,2024-09-30,B,466
1445,5052,2023-10-23,B,546
1446,5056,2023-04-24,A,1840
1447,5057,2024-10-26,A,1786
1448,5061,2022-09-18,A,10
1449,5063,2023-04-19,A,950
1450,5065,2023-09-17,A,911
1451,5067,2024-01-25,A,1144
1452,5068,2024-09-23,B,1568
1453,5069,2022-08-31,A,264
1454,5076,2022-08-17,B,441
1455,5080,2023-04-02,B,1904
1456,5087,2023-10-21,C,323
1457,5090,2024-08-25,B,1509
1458,5099,2024-10-27,C,1172
1459,5100,2023-10-19,C,1886
1460,5103,2024-05-13,B,964
1461,5104,2024-05-09,C,167
1462,5107,2024-03-15,A,693
1463,5109,2024-03-16,A,935
1464,5111,2025-04-16,C,1216
1465,5113,2025-11-15,C,1830
1466,5114,2025-01-25,A,725
1467,5115,2023-05-31,A,616
1468,5117,2024-10-07,A,680
1469,5121,2024-09-28,A,717
1470,5123,2023-10-10,A,739
1471,5125,2022-10-02,C,652
1472,5126,2024-04-12,C,149
1473,5130,2025-05-27,A,1508
1474,5131,2024-05-22,A,1001
1475,5139,2025-02-14,A,997
1476,5140,2023-05-02,A,1707
1477,5141,2025-01-14,A,904
1478,5144,2025-01-15,A,1330
1479,5147,2022-11-12,B,1420
1480,5148,2023-09-05,A,534
1481,5149,2025-08-19,A,1999
1482,5159,2024-10-07,A,1015
1483,5160,2022-07-14,A,36
1484,5164,2022-12-03,A,1184
1485,5166,2025-04-29,A,704
1486,5168,2023-12-02,A,1957
1487,5177,2022-12-17,C,351
1488,5180,2023-06-02,B,493
1489,5184,2023-05-31,A,467
1490,5185,2022-11-25,A,1033
1491,5189,2022-11-24,A,287
1492,5191,2024-08-24,A,1059
1493,5199,2023-04-07,A,997
1494,5205,2025-06-25,C,1980
1495,5207,2025-04-12,C,689
1496,5215,2024-08-17,C,131
1497,5220,2024-04-06,A,1860
1498,5228,2024-06-23,C,820
1499,5233,2024-01-11,A,652
1500,5234,2024-05-06,A,1680
1501,5237,2024-08-14,B,1312
1502,5238,2022-12-27,A,707
1503,5239,2022-06-03,A,1053
1504,5246,2025-02-17,A,1923
1505,5248,2024-11-17,C,632
1506,5255,2023-07-05,A,557
1507,5262,2024-12-17,A,853
1508,5269,2025-03-20,A,509
1509,5270,2022-11-27,C,169
1510,5272,2024-09-17,A,710
1511,5282,2023-11-22,A,616
1512,5283,2024-05-24,C,1985
1513,5295,2024-12-19,A,462
1514,5297,2023-10-16,A,1926
1515,5309,2022-08-13,B,1426
1516,5311,2024-03-17,A,499
1517,5314,2023-08-31,C,290
1518,5321,2024-07-17,C,1598
1519,5327,2024-09-12,A,1740
1520,5331,2022-05-18,A,1664
1521,5334,2024-08-05,B,1961
1522,5335,2022-10-30,A,404
1523,5339,2024-06-22,A,260
1524,5349,2023-04-18,A,1543
1525,5351,2022-08-13,A,593
1526,5356,2022-09-20,A,799
1527,5359,2023-07-10,A,263
1528,5360,2025-02-24,C,921
1529,5368,2024-07-21,A,1904
1530,5372,2022-06-05,C,1139
1531,5374,2022-12-04,C,1447
1532,5381,2023-12-23,A,1267
1533,5383,2024-12-18,A,1468
1534,5384,2025-05-20,A,4
1535,5386,2023-09-23,A,212
1536,5391,2023-02-14,A,628
1537,5393,2022-06-28,C,1340
1538,5400,2023-07-15,B,761
1539,5416,2022-11-08,C,1858
1540,5425,2024-02-15,A,965
1541,5428,2024-04-12,A,1662
1542,5432,2024-11-19,A,1039
1543,5433,2022-12-13,C,509
1544,5434,2023-05-16,B,481
1545,5435,2025-10-16,A,1031
1546,5437,2024-07-04,A,248
1547,5439,2025-05-25,A,627
1548,5444,2023-09-05,A,1942
1549,5445,2022-11-11,C,526
1550,5455,2023-02-17,A,1483
1551,5458,2025-04-19,A,232
1552,5460,2024-05-28,C,549
1553,5461,2022-05-15,A,1489
1554,5470,2024-09-24,A,1127
1555,5473,2022-08-31,A,1340
1556,5490,2022-12-06,A,711
1557,5492,2024-11-24,B,676
1558,5501,2024-11-11,C,1056
1559,5503,2025-03-14,A,557
1560,5504,2025-02-09,A,1556
1561,5507,2024-05-15,C,30
1562,5508,2023-08-25,B,891
1563,5512,2024-12-22,A,117
1564,5516,2024-09-07,A,1380
1565,5518,2024-10-14,A,1527
1566,5519,2024-11-07,C,1207
1567,5520,2022-10-23,A,846
1568,5521,2024-09-09,A,1584
1569,5524,2022-10-28,A,676
1570,5527,2024-03-28,A,240
1571,5528,2023-10-25,A,1005
1572,5529,2024-01-06,A,959
1573,5534,2022-05-23,A,1502
1574,5541,2023-08-01,A,1070
1575,5545,2022-12-30,A,233
1576,5546,2023-02-11,B,1563
1577,5549,2023-12-28,A,1310
1578,5556,2023-07-21,A,1023
1579,5558,2024-10-09,A,1770
1580,5559,2025-04-01,C,592
1581,5560,2023-04-07,A,421
1582,5569,2023-05-05,C,1598
1583,5570,2024-12-15,B,70
1584,5572,2025-04-15,B,288
1585,5574,2024-03-08,C,723
1586,5583,2024-01-03,A,267
1587,5584,2023-07-24,C,1441
1588,5589,2023-03-17,A,1023
1589,5594,2022-09-12,B,454
1590,5596,2022-11-20,A,1684
1591,5601,2024-07-12,A,1050
1592,5602,2023-12-26,A,445
1593,5604,2024-10-30,A,1543
1594,5615,2025-06-01,A,1782
1595,5619,2023-07-24,C,1863
1596,5624,2023-03-04,A,296
1597,5625,2023-12-30,A,1997
1598,5630,2024-09-28,A,65
1599,5632,2023-02-22,C,962
1600,5640,2024-03-23,B,1263
1601,5646,2024-03-26,A,52
1602,5648,2023-07-15,A,1856
1603,5649,2024-02-23,A,347
1604,5653,2025-05-10,C,1004
1605,5655,2023-07-13,C,223
1606,5658,2022-12-29,A,37
1607,5659,2024-01-20,A,542
1608,5661,2025-09-28,C,1210
1609,5662,2025-02-18,C,622
1610,5664,2023-10-20,A,544
1611,5670,2023-08-05,B,237
1612,5672,2023-06-07,A,1779
1613,5673,2023-05-16,A,190
1614,5682,2024-12-05,A,943
1615,5683,2023-05-26,A,776
1616,5684,2022-10-29,B,301
1617,5687,2023-08-08,B,273
1618,5689,2025-07-14,C,300
1619,5693,2023-01-29,A,876
1620,5694,2025-01-12,A,669
1621,5698,2022-09-13,A,36
1622,5699,2022-08-20,A,1428
1623,5704,2022-09-12,C,638
1624,5721,2023-03-13,A,760
1625,5722,2024-05-16,C,10
1626,5729,2024-10-30,A,1231
1627,5740,2023-06-27,C,1454
1628,5750,2024-10-13,A,646
1629,5760,2025-04-17,A,695
1630,5762,2024-10-24,B,459
1631,5764,2025-05-14,B,1590
1632,5765,2022-12-16,A,1612
1633,5766,2022-12-16,C,1091
1634,5769,2025-03-21,A,1255
1635,5774,2023-09-20,A,768
1636,5775,2024-04-03,C,1629
1637,5776,2022-11-03,A,1389
1638,5777,2025-01-20,C,1960
1639,5781,2023-02-01,A,572
1640,5788,2023-10-13,A,1067
1641,5791,2023-01-28,C,1269
1642,5795,2024-04-17,C,1096
1643,5799,2023-01-05,A,187
1644,5808,2024-10-30,A,927
1645,5809,2024-07-20,A,797
1646,5811,2025-06-09,A,951
1647,5812,2023-01-18,B,1723
1648,5824,2023-08-27,A,1781
1649,5825,2024-11-11,C,148
1650,5827,2024-06-24,A,1983
1651,5830,2024-08-30,A,1293
1652,5839,2022-11-16,A,1985
1653,5845,2024-05-26,A,582
1654,5852,2023-02-05,A,1855
1655,5857,2022-07-12,C,900
1656,5859,2023-11-27,C,1091
1657,5863,2025-09-13,A,842
1658,5866,2024-04-10,C,897
1659,5868,2023-12-19,A,1225
1660,5871,2022-08-16,B,450
1661,5873,2024-02-05,A,199
1662,5874,2022-07-05,A,699
1663,5880,2025-06-03,B,389
1664,5884,2023-08-01,A,421
1665,5885,2023-04-03,A,1390
1666,5889,2022-06-09,A,1421
1667,5891,2024-03-17,A,947
1668,5892,2023-02-15,A,1928
