ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
465,682,1,2024-12-13,1,7,81,688,7,1088,1,0
466,684,1,2022-12-25,1,3,42,1240,1,1095,1,0
467,686,1,2023-07-26,1,7,80,669,10,1097,1,0
468,689,1,2024-09-22,1,1,9,557,10,1100,1,0
469,690,1,2025-01-23,1,24,161,105,1,1103,1,0
470,691,1,2022-11-12,1,7,83,430,2,1104,1,0
471,692,1,2024-03-01,1,9,94,1106,2,1106,1,0
472,694,2,2024-09-08,1,3,40,1211,8,1109,1,0
473,696,1,2024-06-24,1,4,59,1922,4,1112,1,0
474,697,1,2024-08-20,1,1,13,1912,7,1113,1,0
475,698,1,2023-04-19,1,20,147,779,1,1115,1,0
476,699,1,2024-11-19,1,3,44,1720,7,1117,1,0
477,699,1,2024-12-04,1,3,44,1720,7,1118,1,0
478,700,1,2023-09-27,1,22,156,1394,4,1119,1,0
479,702,1,2023-04-15,1,1,22,1197,1,1121,1,0
480,706,1,2023-01-21,1,1,26,318,7,1125,1,0
481,707,1,2024-01-29,1,7,86,811,10,1129,1,0
482,708,1,2022-04-24,1,8,89,1465,10,1130,1,0
483,709,1,2022-11-22,1,12,116,330,9,1131,1,0
484,710,2,2024-02-21,1,2,34,892,10,1133,1,0
485,713,1,2022-09-14,1,7,82,1425,1,1136,1,0
486,715,1,2022-12-29,1,29,177,549,3,1139,1,0
487,718,1,2023-08-08,1,1,8,1532,3,1145,1,0
488,718,1,2023-08-21,1,1,8,1532,3,1146,1,0
489,721,1,2023-10-22,1,13,121,89,6,1152,1,0
490,722,1,2022-11-04,1,29,176,650,4,1156,1,0
491,724,1,2022-08-29,1,10,103,315,1,1159,1,0
492,725,1,2023-10-01,1,8,88,1833,4,1160,1,0
493,727,2,2024-02-07,1,3,43,687,6,1165,1,0
494,735,1,2025-01-30,1,17,139,545,1,1176,1,0
495,736,2,2025-01-22,1,4,58,991,3,1177,1,0
496,738,1,2024-09-16,1,1,13,698,8,1180,1,0
497,739,2,2024-01-24,1,1,24,342,5,1182,1,0
498,740,1,2022-11-25,1,12,118,327,6,1184,1,0
499,740,1,2022-10-18,1,12,118,327,6,1185,1,0
500,741,1,2022-12-13,1,8,90,673,2,1187,1,0
501,742,1,2023-06-18,1,16,136,1582,8,1188,1,0
502,743,1,2025-01-05,1,10,101,1918,5,1190,1,0
503,744,1,2024-01-07,1,20,150,737,6,1191,1,0
504,747,1,2022-01-23,1,26,167,705,3,1197,1,0
505,750,1,2023-05-25,1,16,136,375,2,1200,1,0
506,752,1,2022-04-30,1,7,86,993,10,1204,1,0
507,755,1,2022-11-06,1,3,40,614,1,1209,1,0
508,758,1,2023-09-26,1,7,81,1661,4,1212,1,0
509,759,1,2022-11-09,1,2,38,600,7,1213,1,0
510,760,1,2024-06-01,1,12,117,1372,8,1214,1,0
511,760,1,2024-04-07,1,12,117,1372,8,1215,1,0
512,761,1,2024-07-26,1,9,96,797,4,1216,1,0
513,762,1,2024-03-16,1,8,92,1219,5,1217,1,1
514,764,2,2023-08-11,1,8,87,1673,2,1223,1,0
515,765,1,2023-05-18,1,3,43,476,1,1224,1,0
516,766,1,2024-11-17,1,26,168,168,1,1226,1,0
517,768,2,2022-06-04,1,4,55,1235,10,1228,1,0
518,770,1,2022-03-20,1,3,42,798,3,1231,1,0
519,773,1,2024-09-22,1,16,136,1987,5,1238,1,0
520,775,1,2024-07-08,1,24,163,434,4,1241,1,0
521,776,1,2022-10-10,1,3,48,1152,7,1242,1,0
522,777,1,2022-11-26,1,12,118,621,6,1243,1,0
523,778,1,2023-06-06,1,22,155,1736,8,1245,1,0
524,779,1,2023-04-01,1,1,12,119,3,1246,1,0
525,781,1,2024-01-07,1,9,94,935,7,1249,1,0
526,782,2,2024-11-20,1,3,40,1549,6,1252,1,0
527,784,1,2024-12-11,1,2,33,849,4,1257,1,0
528,785,1,2022-06-15,1,1,31,1118,4,1258,1,0
529,785,1,2022-08-01,1,1,31,1118,4,1259,1,0
530,788,1,2024-11-03,1,16,136,1662,3,1264,1,0
531,789,1,2024-01-11,1,4,54,905,9,1265,1,0
532,790,1,2022-08-20,1,13,120,860,6,1266,1,0
533,791,1,2022-11-26,1,4,57,437,5,1267,1,0
534,793,2,2024-03-16,1,3,40,360,4,1270,1,0
535,794,1,2024-03-04,1,6,75,1524,7,1273,1,0
536,796,1,2024-01-31,1,27,170,899,9,1277,1,0
537,797,1,2022-06-12,1,25,164,445,3,1278,1,0
538,803,1,2023-06-18,1,22,157,723,3,1284,1,0
539,808,1,2023-09-07,1,14,125,520,7,1291,1,0
540,809,1,2023-02-23,1,1,27,1006,6,1292,1,0
541,810,1,2023-05-06,1,1,12,1429,6,1294,1,0
542,811,1,2023-08-12,1,31,183,1470,9,1295,1,0
543,812,1,2024-10-02,1,1,20,1172,1,1296,1,0
544,813,2,2025-01-21,1,1,7,1617,3,1300,1,0
545,814,1,2023-12-10,1,29,178,374,7,1301,1,0
546,815,1,2023-10-17,1,13,122,435,6,1302,1,0
547,817,1,2022-08-13,1,17,139,21,10,1304,1,0
548,818,1,2023-07-19,1,2,36,1600,9,1305,1,0
549,819,1,2024-02-05,1,4,60,376,9,1306,1,0
550,820,2,2022-06-29,1,11,109,1438,7,1308,1,0
551,822,1,2023-03-24,1,8,87,622,7,1311,1,0
552,823,1,2024-03-08,1,5,66,875,6,1312,1,0
553,826,1,2023-02-15,1,1,9,1538,8,1318,1,0
554,829,1,2022-06-01,1,4,59,1027,10,1324,1,0
555,831,1,2024-06-28,1,29,177,1689,1,1326,1,0
556,833,1,2023-01-28,1,12,118,450,10,1328,1,0
557,835,1,2023-09-18,1,21,153,633,8,1334,1,0
558,836,1,2023-05-06,1,11,111,736,5,1335,1,0
559,836,1,2023-03-08,1,11,111,736,5,1336,1,0
560,837,1,2024-07-17,1,4,58,57,7,1339,1,0
561,838,1,2024-09-15,1,29,176,1664,10,1340,1,0
562,839,1,2024-12-26,1,10,101,940,3,1341,1,0
563,840,1,2024-12-19,1,8,93,1828,3,1342,1,0
564,841,2,2024-10-03,1,6,72,24,1,1343,1,0
565,842,1,2023-10-07,1,21,154,820,6,1344,1,0
566,843,2,2022-10-04,1,15,134,456,8,1346,1,0
567,844,1,2022-08-29,1,8,92,609,8,1348,1,0
568,846,1,2024-11-25,1,6,77,1560,6,1350,1,0
569,847,1,2022-06-25,1,25,164,1382,5,1351,1,0
570,850,1,2024-09-26,1,31,182,362,5,1356,1,0
571,851,1,2024-07-18,1,3,49,1681,5,1359,1,0
572,853,1,2024-05-15,1,10,105,431,7,1364,1,0
573,854,1,2022-03-07,1,1,7,1509,5,1365,1,0
574,856,1,2023-02-25,1,3,49,396,8,1370,1,0
575,857,2,2024-03-20,1,3,50,507,7,1371,1,0
576,857,1,2024-02-04,1,3,50,507,7,1372,1,0
577,858,1,2024-09-06,1,3,46,1480,7,1373,1,0
578,859,1,2022-08-03,1,29,178,979,8,1374,1,0
579,861,1,2022-09-05,1,8,90,1366,9,1376,1,0
580,862,1,2023-11-30,1,1,8,1087,9,1380,1,0
581,864,1,2022-12-18,1,8,91,1129,3,1386,1,0
582,864,1,2023-01-07,1,8,91,1129,3,1387,1,0
583,867,1,2023-05-31,1,13,123,1336,8,1393,1,0
584,869,1,2023-12-18,1,2,34,1293,6,1397,1,0
585,870,1,2023-04-07,1,9,100,67,6,1398,1,0
586,874,1,2023-02-02,1,1,2,535,4,1404,1,0
587,875,1,2022-06-18,1,1,9,557,6,1407,1,0
588,875,1,2022-07-10,1,1,9,557,6,1408,1,0
589,876,1,2023-02-07,1,6,73,176,7,1411,1,0
590,881,1,2023-03-04,1,14,129,561,4,1423,1,0
591,883,1,2024-09-18,1,1,21,1506,5,1426,1,0
592,886,1,2024-07-05,1,18,141,624,6,1429,1,0
593,887,1,2023-01-21,1,7,83,1201,10,1430,1,0
594,888,1,2025-01-29,1,2,39,756,1,1433,1,0
595,889,1,2024-09-28,1,14,128,226,1,1434,1,1
596,892,1,2022-04-12,1,14,126,1775,7,1442,1,0
597,895,1,2024-12-14,1,18,142,107,3,1445,1,0
598,896,1,2022-06-19,1,15,134,1462,4,1447,1,0
599,896,1,2022-06-16,1,15,134,1462,4,1448,1,0
600,897,1,2022-05-14,1,19,146,533,10,1449,1,0
601,897,1,2022-07-16,1,19,146,533,10,1450,1,0
602,898,1,2023-07-15,1,25,166,1295,3,1451,1,0
603,899,1,2022-11-02,1,14,127,569,3,1452,1,0
604,900,1,2025-01-01,1,18,142,411,7,1454,1,0
605,901,1,2023-06-11,1,20,149,1910,10,1455,1,0
606,901,1,2023-07-12,1,20,149,1910,10,1456,1,0
607,903,1,2022-04-18,1,30,180,883,4,1458,1,0
608,905,1,2023-10-24,1,4,59,1027,9,1463,1,0
609,909,1,2022-02-14,1,12,116,888,6,1470,1,0
610,910,2,2024-07-08,1,8,89,1614,9,1471,1,0
611,914,1,2025-02-04,1,4,54,1753,9,1475,1,0
612,916,1,2023-06-25,1,1,3,228,1,1478,1,0
613,917,1,2024-04-13,1,11,111,736,6,1479,1,0
614,918,1,2023-05-01,1,5,70,865,5,1481,1,0
615,920,1,2023-02-17,1,3,42,1390,10,1484,1,0
616,923,1,2024-04-12,1,14,125,391,4,1489,1,0
617,927,2,2025-01-21,1,3,49,27,2,1499,1,0
618,928,2,2024-05-26,1,1,21,568,10,1501,1,0
619,929,1,2022-04-05,1,3,41,1112,7,1502,1,0
620,930,2,2022-06-25,1,13,124,1440,2,1503,1,0
621,930,1,2022-07-25,1,13,124,1440,2,1504,1,0
622,931,1,2022-06-04,1,2,36,1745,2,1505,1,0
623,933,1,2022-08-16,1,1,14,142,9,1509,1,0
624,934,1,2022-10-20,1,1,31,1118,6,1510,1,0
625,936,1,2023-07-16,1,1,13,200,7,1513,1,0
626,938,1,2023-08-12,1,31,183,1470,9,1515,1,0
627,939,1,2023-12-30,1,6,78,170,10,1517,1,1
628,941,1,2022-05-09,1,5,67,1515,7,1522,1,0
629,941,1,2022-05-19,1,5,67,1515,7,1523,1,0
630,942,1,2024-05-25,1,3,41,1784,7,1524,1,0
631,945,1,2022-02-04,1,1,28,677,2,1527,1,0
632,946,1,2024-01-02,1,22,157,233,5,1528,1,0
633,947,1,2022-10-18,1,8,87,634,1,1530,1,0
634,948,1,2022-04-15,1,2,33,1126,7,1531,1,0
635,949,2,2024-11-07,1,21,154,443,1,1533,1,0
636,950,1,2023-07-22,1,3,41,1784,3,1536,1,0
637,950,1,2023-06-23,1,3,41,1784,3,1537,1,0
638,952,1,2024-07-20,1,30,181,1572,9,1539,1,0
639,957,1,2023-01-10,1,27,171,1961,4,1550,1,0
640,959,1,2024-04-25,1,18,141,1135,4,1553,1,0
641,961,1,2022-03-27,1,1,29,465,9,1556,1,0
642,963,1,2022-06-29,1,3,44,1720,5,1558,1,0
643,963,1,2022-05-31,1,3,44,1720,5,1559,1,0
644,965,1,2024-03-19,1,5,63,1398,6,1562,1,0
645,965,1,2024-04-10,1,5,63,1398,6,1563,1,0
646,967,1,2023-05-07,1,4,61,212,9,1565,1,0
647,968,1,2024-08-02,1,30,179,1679,5,1566,1,0
648,969,1,2024-02-01,1,7,82,303,2,1567,1,1
649,973,1,2024-02-03,1,15,131,976,1,1576,1,0
650,974,1,2024-06-15,1,15,132,1002,7,1577,1,0
651,974,1,2024-05-06,1,15,132,1002,7,1578,1,0
652,976,1,2022-05-12,1,14,125,1523,7,1580,1,0
653,977,1,2023-04-25,1,11,110,1247,10,1582,1,0
654,982,1,2025-03-01,1,12,117,138,6,1592,1,0
655,984,1,2024-11-15,1,3,49,1130,9,1594,1,0
656,988,1,2023-11-03,1,1,11,787,3,1598,1,0
657,990,1,2024-01-05,1,1,17,432,1,1601,1,0
658,991,1,2022-02-22,1,5,63,372,9,1602,1,0
659,993,1,2023-04-26,1,12,117,859,7,1608,1,0
660,994,1,2022-10-20,1,20,150,512,10,1609,1,0
661,995,1,2022-04-23,1,24,163,1243,3,1611,1,0
662,997,1,2023-08-29,1,6,74,967,8,1616,1,0
663,1000,1,2022-02-23,1,13,120,1005,5,1619,1,0
664,1000,1,2022-02-17,1,13,120,1005,5,1620,1,0
665,1002,1,2023-11-13,1,31,182,1543,5,1622,1,0
666,1004,1,2022-03-16,1,12,116,1983,8,1624,1,0
667,1005,2,2024-04-15,1,9,96,937,8,1625,1,0
668,1006,1,2023-11-15,1,1,27,1292,1,1626,1,0
669,1007,1,2023-08-25,1,2,38,1108,10,1627,1,0
670,1008,1,2024-07-06,1,3,48,1214,8,1628,1,0
671,1011,1,2024-12-02,1,3,40,717,7,1632,1,0
672,1012,2,2023-08-09,1,5,64,433,1,1633,1,0
673,1013,1,2023-01-09,1,1,11,464,7,1634,1,1
674,1014,1,2023-10-28,1,1,24,1476,7,1635,1,0
675,1015,1,2022-06-01,1,24,162,750,6,1636,1,0
676,1016,1,2023-05-31,1,17,140,1244,4,1638,1,0
677,1017,2,2022-08-05,1,13,123,1336,3,1639,1,0
678,1019,1,2022-10-22,1,25,164,459,3,1641,1,0
679,1020,1,2022-04-28,1,7,83,1054,5,1642,1,0
680,1023,2,2024-08-24,1,10,107,958,7,1645,1,0
681,1024,2,2022-02-23,1,9,96,185,3,1646,1,0
682,1024,1,2022-03-08,1,9,96,185,3,1647,1,0
683,1025,1,2023-03-17,1,8,91,1339,4,1649,1,0
684,1026,1,2022-09-21,1,1,11,787,9,1650,1,0
685,1027,1,2022-04-15,1,21,153,638,1,1652,1,0
686,1029,1,2023-01-14,1,15,133,1835,8,1657,1,0
687,1030,1,2022-10-06,1,4,61,212,6,1661,1,0
688,1031,1,2023-01-01,1,14,125,847,7,1662,1,0
689,1033,1,2022-11-05,1,5,62,781,7,1667,1,0
690,1034,1,2023-12-25,1,16,135,691,1,1668,1,0
691,1035,1,2024-07-25,1,1,30,134,1,1669,1,0
692,1036,1,2024-04-03,1,14,128,1522,10,1671,1,0
693,1039,1,2022-04-05,1,9,94,935,6,1675,1,0
694,1040,1,2022-03-20,1,20,151,563,2,1677,1,0
695,1041,1,2023-09-04,1,25,165,439,10,1679,1,0
696,1042,1,2024-09-13,1,8,91,1570,5,1680,1,0
697,1043,1,2024-02-27,1,31,183,1886,6,1681,1,0
698,1045,1,2025-02-21,1,1,16,775,8,1683,1,0
699,1046,1,2024-06-19,1,2,35,1452,8,1684,1,0
700,1047,1,2024-12-25,1,1,9,1906,8,1685,1,0
701,1047,1,2025-01-25,1,1,9,1906,8,1686,1,0
702,1048,1,2024-07-30,1,1,29,356,2,1687,1,0
703,1048,1,2024-08-12,1,1,29,356,2,1688,1,0
704,1049,1,2022-10-29,1,21,153,392,5,1691,1,0
705,1051,1,2024-08-19,1,13,122,296,3,1693,1,0
706,1052,2,2022-08-17,1,25,164,445,9,1694,1,0
707,1054,1,2022-08-25,1,8,91,1658,4,1696,1,0
708,1055,2,2022-05-24,1,10,105,431,3,1697,1,0
709,1056,1,2022-06-30,1,14,126,1263,3,1698,1,0
710,1058,1,2024-04-05,1,4,61,212,3,1701,1,0
711,1059,1,2023-08-03,1,13,123,258,4,1702,1,0
712,1059,1,2023-07-08,1,13,123,258,4,1703,1,0
713,1060,2,2024-01-04,1,5,63,1649,6,1704,1,0
714,1061,1,2022-08-11,1,1,25,1565,6,1705,1,0
715,1062,1,2024-10-16,1,15,134,1555,1,1706,1,0
716,1063,1,2024-01-27,1,1,19,617,1,1707,1,0
717,1065,1,2022-04-12,1,1,4,601,3,1712,1,0
718,1066,1,2024-06-20,1,12,117,1372,2,1713,1,0
719,1069,1,2022-05-18,1,17,140,942,2,1721,1,0
720,1070,1,2024-01-26,1,5,66,875,5,1723,1,0
721,1070,1,2023-11-23,1,5,66,875,5,1724,1,0
722,1074,1,2023-06-30,1,8,93,1350,4,1730,1,0
723,1075,1,2024-08-23,1,10,106,120,7,1731,1,0
724,1077,1,2022-03-20,1,11,109,1299,5,1733,1,0
725,1085,1,2022-10-12,1,1,31,868,8,1744,1,0
726,1086,1,2024-07-25,1,1,11,787,10,1747,1,0
727,1086,1,2024-07-24,1,1,11,787,10,1748,1,0
728,1087,1,2024-09-17,1,2,36,977,4,1749,1,0
729,1089,2,2024-05-24,1,8,91,1341,5,1751,1,0
730,1091,1,2023-03-11,1,5,64,880,5,1753,1,0
731,1092,1,2024-06-15,1,2,36,977,8,1754,1,0
732,1094,2,2024-01-02,1,27,172,1328,9,1757,1,0
733,1095,1,2025-01-10,1,1,19,1957,3,1758,1,0
734,1095,1,2024-12-13,1,1,19,1957,3,1759,1,0
735,1097,1,2023-02-28,1,11,113,1406,8,1761,1,0
736,1099,1,2024-06-11,1,3,44,56,1,1763,1,0
737,1100,1,2023-05-12,1,24,162,750,4,1764,1,0
738,1103,1,2024-06-14,1,1,4,1455,9,1772,1,0
739,1104,1,2024-10-18,1,22,157,484,2,1773,1,0
740,1106,1,2022-08-21,1,3,49,887,4,1775,1,0
741,1108,1,2024-06-12,1,1,23,1732,10,1777,1,0
742,1109,1,2023-05-01,1,13,124,541,7,1779,1,0
743,1111,1,2022-04-20,1,1,17,1039,7,1786,1,0
744,1112,2,2024-03-15,1,4,53,1271,2,1787,1,0
745,1115,1,2024-03-23,1,17,139,506,4,1794,1,0
746,1116,1,2023-10-30,1,10,105,1427,10,1796,1,0
747,1117,1,2023-06-11,1,5,68,500,4,1797,1,0
748,1119,1,2022-02-07,1,16,137,987,3,1802,1,0
749,1124,2,2025-02-06,1,4,54,1181,5,1809,1,0
750,1125,1,2024-12-27,1,23,158,352,4,1811,1,0
751,1126,1,2024-09-17,1,4,56,599,10,1814,1,0
752,1126,2,2024-11-12,1,4,56,599,10,1815,1,0
753,1128,1,2024-01-16,1,14,125,1898,3,1820,1,1
754,1129,1,2023-06-22,1,9,99,14,8,1821,1,0
755,1131,1,2022-08-15,1,13,123,258,7,1823,1,0
756,1133,1,2024-01-14,1,1,5,1876,2,1826,1,0
757,1134,1,2024-09-02,1,5,65,670,10,1827,1,0
758,1136,1,2025-01-01,1,8,89,1614,9,1832,1,0
759,1137,1,2024-01-12,1,23,160,1722,1,1833,1,0
760,1138,1,2023-07-09,1,14,129,1319,7,1835,1,0
761,1141,1,2023-09-05,1,20,151,584,8,1839,1,0
762,1143,1,2025-03-01,1,1,8,1787,2,1841,1,0
763,1146,1,2022-11-27,1,1,27,1292,7,1845,1,0
764,1148,1,2022-12-03,1,21,154,1659,8,1848,1,0
765,1148,1,2022-12-10,1,21,154,1659,8,1849,1,0
766,1149,1,2022-05-20,1,1,17,65,4,1850,1,0
767,1151,1,2023-09-01,1,6,73,1500,4,1853,1,0
768,1152,2,2024-02-11,1,2,33,1126,6,1856,1,0
769,1152,1,2024-02-20,1,2,33,1126,6,1857,1,0
770,1153,2,2023-01-28,1,9,95,1013,5,1858,1,0
771,1154,1,2024-08-24,1,5,68,1653,1,1860,1,0
772,1157,1,2023-10-15,1,19,146,357,5,1865,1,0
773,1159,1,2025-01-19,1,10,106,1326,9,1867,1,0
774,1160,1,2025-02-16,1,9,94,334,5,1868,1,0
775,1164,1,2022-10-19,1,2,35,1648,10,1874,1,0
776,1165,2,2024-10-17,1,7,82,283,5,1875,1,0
777,1166,1,2023-08-22,1,18,141,624,7,1877,1,0
778,1167,1,2023-04-26,1,17,138,1655,8,1878,1,0
779,1169,1,2024-01-31,1,7,86,579,10,1880,1,0
780,1170,1,2022-08-12,1,6,72,24,2,1881,1,0
781,1173,1,2023-06-02,1,4,55,1099,7,1885,1,0
782,1174,1,2024-02-06,1,1,28,39,3,1887,1,0
783,1175,1,2022-10-31,1,11,108,1799,10,1889,1,0
784,1176,1,2023-02-02,1,11,108,444,1,1890,1,0
785,1177,1,2022-03-20,1,5,70,98,6,1891,1,0
786,1179,1,2023-12-17,1,11,113,639,4,1896,1,0
787,1180,1,2023-12-26,1,29,176,760,6,1897,1,0
788,1182,2,2023-11-18,1,1,2,535,7,1901,1,0
789,1183,2,2023-10-24,1,20,147,1638,2,1904,1,0
790,1184,1,2022-03-24,1,25,164,445,4,1907,1,0
791,1184,1,2022-03-15,1,25,164,445,4,1908,1,0
792,1185,1,2024-06-08,1,6,74,1704,9,1909,1,0
793,1186,2,2023-10-24,1,17,140,942,6,1911,1,0
794,1187,1,2023-11-05,1,15,134,861,5,1914,1,0
795,1188,1,2022-07-28,1,1,2,936,4,1916,1,0
796,1189,1,2024-04-07,1,3,47,1619,9,1917,1,0
797,1189,1,2024-05-25,1,3,47,1619,9,1918,1,0
798,1191,1,2023-10-10,1,1,21,1399,2,1920,1,0
799,1193,1,2023-03-23,1,1,15,1696,7,1925,1,0
800,1194,1,2025-01-14,1,6,75,819,8,1926,1,0
801,1197,1,2024-11-06,1,2,39,756,9,1934,1,0
802,1198,1,2023-01-26,1,18,143,1584,2,1935,1,0
803,1200,1,2024-10-03,1,12,115,1771,2,1938,1,0
804,1201,1,2022-02-21,1,20,147,779,5,1939,1,0
805,1202,2,2022-07-16,1,15,131,1016,6,1940,1,0
806,1204,1,2022-11-28,1,18,142,215,2,1942,1,0
807,1204,2,2023-01-18,1,18,142,215,2,1943,1,0
808,1207,1,2024-09-08,1,1,23,1312,2,1947,1,0
809,1208,1,2024-10-07,1,30,180,1146,2,1951,1,0
810,1209,1,2023-12-07,1,9,95,136,7,1952,1,0
811,1210,1,2022-12-24,1,15,134,861,6,1953,1,0
812,1211,2,2023-09-10,1,1,22,806,9,1954,1,0
813,1212,1,2022-05-25,1,3,47,1619,5,1958,1,0
814,1214,1,2022-05-11,1,5,67,1515,3,1964,1,0
815,1216,1,2023-10-06,1,11,111,1320,5,1966,1,0
816,1217,1,2022-03-26,1,15,134,1555,8,1967,1,0
817,1218,1,2022-07-10,1,18,143,516,6,1968,1,0
818,1219,1,2022-11-14,1,1,10,368,8,1969,1,0
819,1220,1,2022-04-24,1,4,53,854,8,1973,1,0
820,1221,1,2023-10-13,1,1,20,1866,5,1974,1,0
821,1222,2,2024-07-17,1,16,135,1553,6,1977,1,0
822,1223,1,2023-01-17,1,28,175,1379,2,1978,1,0
823,1226,1,2023-02-01,1,28,174,692,9,1984,1,0
824,1228,1,2022-05-03,1,12,115,416,2,1986,1,0
825,1228,2,2022-06-04,1,12,115,416,2,1987,1,0
826,1231,1,2022-08-31,1,1,16,418,6,1991,1,0
827,1233,1,2023-12-07,1,6,76,1907,5,1993,1,0
828,1234,1,2024-05-27,1,9,96,623,9,1994,1,0
829,1235,1,2022-12-01,1,27,170,415,9,1995,1,0
830,1236,1,2024-09-10,1,13,121,641,1,1996,1,0
831,1237,2,2024-02-20,1,18,142,1269,3,1999,1,0
832,1238,1,2023-07-17,1,1,3,228,8,2000,1,0
833,1238,1,2023-05-22,1,1,3,228,8,2001,1,0
834,1239,2,2023-04-04,1,19,144,279,6,2003,1,0
835,1241,1,2022-04-27,1,5,62,613,1,2005,1,0
836,1243,1,2024-12-28,1,1,27,4,4,2007,1,0
837,1244,1,2025-01-16,1,9,100,927,2,2009,1,0
838,1247,1,2022-08-25,1,7,80,724,1,2013,1,0
839,1247,1,2022-08-13,1,7,80,724,1,2014,1,1
840,1248,1,2023-05-30,1,8,89,223,4,2016,1,0
841,1251,1,2022-09-19,1,28,174,1450,10,2022,1,0
842,1252,1,2022-06-24,1,8,89,1026,4,2024,1,0
843,1253,1,2024-12-20,1,1,20,1172,3,2025,1,0
844,1254,1,2024-09-22,1,30,179,1402,2,2027,1,0
845,1256,2,2023-07-25,1,3,44,1743,6,2030,1,0
846,1257,1,2023-12-16,1,9,94,7,6,2031,1,0
847,1258,1,2023-12-12,1,15,132,186,3,2032,1,0
848,1262,1,2022-12-20,1,1,25,1042,10,2038,1,0
849,1264,1,2024-12-30,1,1,25,629,2,2041,1,0
850,1265,1,2023-09-28,1,12,117,1469,3,2042,1,0
851,1267,2,2023-06-29,1,2,36,1092,4,2045,1,1
852,1268,1,2024-07-27,1,10,103,1158,2,2046,1,0
853,1269,1,2022-07-21,1,2,38,600,8,2047,1,0
854,1273,2,2023-08-14,1,13,122,544,6,2053,1,0
855,1274,1,2023-07-25,1,16,135,1605,4,2054,1,0
856,1276,1,2024-08-28,1,28,175,1951,1,2059,1,0
857,1277,1,2024-05-28,1,7,80,669,7,2060,1,0
858,1278,1,2022-06-10,1,12,117,1764,7,2062,1,0
859,1280,2,2024-05-23,1,23,159,121,2,2064,1,0
860,1281,1,2024-11-25,1,1,11,464,8,2065,1,0
861,1283,1,2022-02-13,1,3,44,704,9,2069,1,0
862,1284,1,2023-07-30,1,4,56,957,1,2070,1,0
863,1284,1,2023-06-08,1,4,56,957,1,2071,1,0
864,1285,1,2022-09-11,1,19,145,653,1,2073,1,0
865,1285,1,2022-08-21,1,19,145,653,1,2074,1,0
866,1287,2,2022-08-13,1,1,9,1906,10,2076,1,0
867,1288,1,2022-03-20,1,27,172,1517,10,2077,1,0
868,1289,1,2024-02-03,1,31,184,1793,5,2080,1,0
869,1291,1,2024-01-31,1,3,43,1401,3,2082,1,0
870,1292,2,2022-03-24,1,30,180,147,4,2083,1,0
871,1294,1,2024-11-02,1,7,81,990,2,2086,1,0
872,1295,1,2022-05-04,1,20,147,478,1,2087,1,0
873,1297,1,2024-03-08,1,3,41,1862,6,2089,1,1
874,1300,1,2022-08-30,1,11,109,1438,10,2093,1,0
875,1300,2,2022-11-05,1,11,109,1438,10,2094,1,0
876,1302,1,2023-04-15,1,30,179,1813,1,2096,1,0
877,1305,1,2024-11-19,1,9,98,1942,6,2103,1,0
878,1306,1,2024-12-31,1,23,160,1332,2,2104,1,0
879,1308,2,2023-01-25,1,29,177,1974,4,2107,1,0
880,1310,1,2025-01-04,1,3,45,1839,4,2111,1,0
881,1311,1,2024-10-23,1,16,137,1975,7,2114,1,0
882,1313,1,2023-07-29,1,23,160,1332,6,2118,1,0
883,1314,1,2022-10-28,1,7,81,1107,3,2119,1,0
884,1318,1,2024-12-08,1,19,145,312,5,2125,1,0
885,1320,2,2022-06-27,1,14,128,1061,10,2127,1,0
886,1320,1,2022-05-24,1,14,128,1061,10,2128,1,0
887,1321,1,2024-10-22,1,3,49,396,10,2129,1,0
888,1324,1,2023-07-16,1,15,134,63,9,2133,1,0
889,1326,1,2024-07-29,1,12,116,224,10,2135,1,0
890,1326,1,2024-07-20,1,12,116,224,10,2136,1,0
891,1328,1,2022-04-30,1,10,105,1427,5,2140,1,0
892,1329,1,2024-11-28,1,1,10,765,8,2142,1,0
893,1332,1,2022-06-15,1,20,151,563,5,2145,1,0
894,1333,1,2023-03-11,1,6,74,886,9,2146,1,0
895,1333,1,2023-01-18,1,6,74,886,9,2147,1,0
896,1334,1,2025-01-25,1,28,175,259,4,2148,1,0
897,1339,1,2024-05-11,1,1,22,1373,7,2156,1,0
898,1340,1,2024-03-11,1,10,101,848,8,2157,1,1
899,1341,1,2025-03-02,1,16,136,375,5,2158,1,0
900,1342,1,2023-10-21,1,7,83,1201,7,2159,1,0
901,1345,1,2022-12-10,1,28,175,344,7,2163,1,0
902,1346,1,2022-07-16,1,25,164,123,6,2164,1,0
903,1347,1,2024-08-18,1,4,61,212,8,2166,1,0
904,1347,1,2024-08-27,1,4,61,212,8,2167,1,0
905,1349,1,2022-12-22,1,16,135,691,9,2172,1,0
906,1350,1,2024-07-11,1,21,153,140,8,2174,1,0
907,1351,1,2022-10-18,1,1,26,1590,3,2175,1,0
908,1353,1,2024-11-24,1,12,118,1492,9,2179,1,0
909,1356,1,2025-02-08,1,7,81,572,7,2183,1,0
910,1357,1,2023-01-30,1,3,43,406,9,2184,1,0
911,1358,1,2024-10-25,1,9,100,394,7,2185,1,0
